timestamp,user_id,amount,is_fraud
2025-07-10 22:06:56.084017,user_B,313.05,0
2025-06-23 15:06:56.071316,user_B,233.2,0
2025-07-21 10:06:56.068080,user_A,179.09,0
2025-07-01 21:06:56.071316,user_A,134.5,0
2025-06-25 23:06:56.071316,user_A,189.71,0
2025-07-17 02:06:56.084017,user_A,253.08,0
2025-07-16 17:06:56.070776,user_A,189.31,0
2025-07-06 01:06:56.068080,user_A,234.29,0
2025-06-24 05:06:56.070776,user_B,201.53,0
2025-07-16 07:06:56.071316,user_A,266.12,0
2025-06-27 22:06:56.071316,user_B,168.53,0
2025-07-11 02:06:56.071316,user_B,232.26,0
2025-07-14 17:06:56.071316,user_A,194.95,0
2025-07-01 17:06:56.071316,user_A,236.17,0
2025-06-27 00:06:56.071316,user_B,203.36,0
2025-07-14 08:06:56.071316,user_A,196.87,0
2025-07-08 09:06:56.070776,user_B,262.9,0
2025-07-06 08:06:56.068080,user_B,187.62,0
2025-07-05 07:06:56.071316,user_A,299.93,0
2025-07-02 09:06:56.071316,user_B,186.62,0
2025-07-18 18:06:56.070776,user_B,148.39,0
2025-06-26 01:06:56.071316,user_B,128.05,0
2025-07-14 09:06:56.085943,user_B,233.67,0
2025-07-21 02:06:56.068080,user_A,80.01,0
2025-07-11 20:06:56.068080,user_B,227.53,0
2025-07-03 23:06:56.071316,user_A,193.11,0
2025-07-20 17:06:56.068080,user_A,264.85,0
2025-07-06 23:06:56.052677,user_B,289.3,0
2025-07-22 03:31:04.621353,user_B,1689.93,1
2025-07-11 07:06:56.052677,user_A,316.94,0
2025-07-09 09:06:56.085943,user_A,166.89,0
2025-06-22 14:06:56.071316,user_A,84.95,0
2025-07-09 12:06:56.068080,user_A,224.81,0
2025-07-20 11:06:56.084017,user_A,200.52,0
2025-07-04 17:06:56.085943,user_A,223.85,0
2025-07-02 22:06:56.052677,user_A,55.79,0
2025-07-12 05:06:56.068080,user_A,105.59,0
2025-07-04 06:06:56.052677,user_A,140.8,0
2025-07-09 21:06:56.084017,user_B,289.52,0
2025-07-19 03:03:43.148477,user_A,1504.32,1
2025-07-02 17:06:56.071316,user_A,273.51,0
2025-07-03 00:06:56.068080,user_A,199.05,0
2025-06-25 13:06:56.071316,user_A,124.34,0
2025-06-25 18:06:56.085943,user_A,268.06,0
2025-06-24 14:06:56.052677,user_B,117.12,0
2025-07-17 18:06:56.068080,user_B,173.08,0
2025-07-03 19:06:56.071316,user_B,274.11,0
2025-07-20 01:06:56.071316,user_B,121.48,0
2025-07-13 03:06:56.071316,user_B,254.07,0
2025-07-01 13:06:56.071316,user_B,286.73,0
2025-07-01 04:06:56.071316,user_A,33.52,0
2025-07-18 01:06:56.085943,user_B,128.82,0
2025-07-13 23:06:56.071316,user_B,283.34,0
2025-07-03 07:06:56.071316,user_A,199.03,0
2025-06-25 18:06:56.071316,user_A,119.01,0
2025-06-23 18:06:56.071316,user_A,339.99,0
2025-07-20 22:06:56.068080,user_A,148.27,0
2025-07-07 21:06:56.071316,user_B,93.96,0
2025-07-21 17:06:56.071316,user_B,84.2,0
2025-06-30 01:06:56.071316,user_B,234.53,0
2025-07-12 13:06:56.071316,user_B,321.77,0
2025-06-25 10:06:56.085943,user_B,185.34,0
2025-07-19 21:06:56.071316,user_B,72.45,0
2025-07-16 17:06:56.071316,user_A,192.91,0
2025-07-18 18:06:56.071316,user_B,250.93,0
2025-06-27 21:06:56.071316,user_A,143.37,0
2025-07-07 01:06:56.071316,user_B,221.41,0
2025-06-24 23:06:56.084017,user_B,150.89,0
2025-06-30 21:06:56.071316,user_B,341.25,0
2025-07-21 16:06:56.085943,user_B,98.69,0
2025-06-25 18:06:56.071316,user_B,361.78,0
2025-07-04 11:06:56.068080,user_B,246.03,0
2025-06-29 02:06:56.071316,user_B,63.22,0
2025-06-28 15:06:56.052677,user_A,246.64,0
2025-07-04 12:06:56.071316,user_B,309.38,0
2025-06-27 11:06:56.068080,user_B,210.09,0
2025-06-25 14:06:56.068080,user_B,186.38,0
2025-06-27 01:06:56.071316,user_A,293.8,0
2025-07-18 07:06:56.071316,user_B,211.72,0
2025-07-20 05:06:56.071316,user_A,42.55,0
2025-07-15 11:06:56.071316,user_B,96.49,0
2025-07-06 20:06:56.068080,user_B,249.24,0
2025-06-28 17:06:56.052677,user_B,199.65,0
2025-07-21 21:23:04.621353,user_A,28926.97,1
2025-07-06 14:06:56.084017,user_A,173.49,0
2025-07-09 17:06:56.085943,user_B,245.98,0
2025-07-02 06:06:56.068080,user_A,251.22,0
2025-07-01 20:06:56.071316,user_B,19.03,0
2025-07-01 23:06:56.085943,user_B,135.77,0
2025-07-03 21:06:56.071316,user_B,193.47,0
2025-07-22 12:07:43.148477,user_A,267.29,1
2025-07-09 06:06:56.071316,user_A,21.38,0
2025-06-24 10:06:56.085943,user_A,255.79,0
2025-07-13 13:06:56.071316,user_B,187.06,0
2025-07-06 03:06:56.068080,user_B,247.8,0
2025-06-26 03:06:56.052677,user_B,183.31,0
2025-07-15 01:06:56.071316,user_A,101.29,0
2025-07-22 00:06:56.052677,user_B,232.92,0
2025-07-08 23:06:56.052677,user_A,151.85,0
2025-06-28 01:06:56.071316,user_B,155.08,0
2025-07-20 03:43:43.148477,user_B,1052.65,1
2025-06-28 11:06:56.071316,user_B,235.54,0
2025-07-09 19:06:56.068080,user_A,281.98,0
2025-07-11 17:06:56.071316,user_A,229.46,0
2025-07-20 14:06:56.071316,user_B,152.7,0
2025-06-24 14:06:56.071316,user_A,235.39,0
2025-06-23 06:06:56.084017,user_B,319.54,0
2025-07-05 12:06:56.052677,user_B,167.91,0
2025-07-21 06:06:56.052677,user_A,179.88,0
2025-07-07 07:06:56.071316,user_A,250.8,0
2025-07-11 11:06:56.068080,user_B,42.22,0
2025-07-05 03:06:56.068080,user_A,243.31,0
2025-07-04 06:06:56.052677,user_A,112.38,0
2025-07-20 18:06:56.071316,user_A,67.61,0
2025-07-21 00:06:56.068080,user_A,40.21,0
2025-06-30 19:06:56.068080,user_A,83.31,0
2025-06-24 01:06:56.071316,user_B,260.91,0
2025-06-28 08:06:56.070776,user_A,269.38,0
2025-07-13 14:06:56.071316,user_A,122.03,0
2025-07-17 20:06:56.052677,user_B,75.77,0
2025-07-17 16:06:56.068080,user_B,295.74,0
2025-07-20 03:06:56.071316,user_A,182.2,0
2025-07-05 13:06:56.084017,user_B,315.51,0
2025-06-23 23:06:56.085943,user_A,299.98,0
2025-07-15 22:06:56.085943,user_B,333.93,0
2025-07-13 17:06:56.071316,user_B,203.16,0
2025-06-27 23:06:56.068080,user_B,240.55,0
2025-06-29 04:06:56.068080,user_A,37.51,0
2025-06-29 17:06:56.084017,user_A,286.4,0
2025-06-27 05:06:56.068080,user_A,260.33,0
2025-06-27 08:06:56.071316,user_A,149.24,0
2025-07-01 15:06:56.071316,user_A,102.63,0
2025-07-12 09:06:56.071316,user_A,186.97,0
2025-07-15 04:06:56.084017,user_A,99.96,0
2025-07-13 22:06:56.071316,user_B,186.49,0
2025-07-17 05:06:56.085943,user_B,246.07,0
2025-07-18 08:06:56.071316,user_B,272.96,0
2025-07-05 00:06:56.071316,user_B,242.72,0
2025-07-10 08:06:56.071316,user_A,166.13,0
2025-07-22 02:06:56.071316,user_A,204.49,0
2025-07-06 19:06:56.068080,user_B,92.24,0
2025-06-27 20:06:56.071316,user_B,264.76,0
2025-07-15 12:06:56.071316,user_B,71.56,0
2025-07-07 00:06:56.084017,user_A,302.23,0
2025-06-25 09:06:56.071316,user_A,277.27,0
2025-07-17 17:06:56.052677,user_B,233.73,0
2025-07-21 01:06:56.071316,user_B,195.14,0
2025-06-22 23:06:56.085943,user_B,233.38,0
2025-07-22 05:06:56.068080,user_B,327.79,0
2025-07-05 21:06:56.068080,user_B,269.56,0
2025-07-14 10:06:56.071316,user_B,372.16,0
2025-07-07 21:06:56.084017,user_A,221.96,0
2025-07-17 10:06:56.052677,user_B,174.8,0
2025-06-27 00:06:56.085943,user_B,183.09,0
2025-07-02 12:06:56.068080,user_A,125.42,0
2025-06-29 05:06:56.071316,user_A,228.7,0
2025-07-19 06:06:56.071316,user_A,177.73,0
2025-07-01 08:06:56.052677,user_A,164.5,0
2025-06-24 02:06:56.071316,user_B,227.41,0
2025-07-10 20:06:56.071316,user_A,256.9,0
2025-07-11 02:06:56.071316,user_A,21.37,0
2025-07-10 22:06:56.071316,user_B,219.09,0
2025-07-18 02:06:56.071316,user_B,326.42,0
2025-07-05 20:06:56.068080,user_B,292.09,0
2025-07-22 12:08:43.148477,user_A,379.97,1
2025-07-18 06:06:56.085943,user_A,271.64,0
2025-07-02 11:06:56.084017,user_B,120.57,0
2025-07-01 19:06:56.068080,user_B,78.81,0
2025-07-04 07:06:56.068080,user_A,183.92,0
2025-07-15 14:06:56.071316,user_A,221.26,0
2025-06-24 05:06:56.071316,user_A,290.33,0
2025-07-05 13:06:56.071316,user_A,188.33,0
2025-06-29 14:06:56.068080,user_B,186.54,0
2025-07-20 16:06:56.084017,user_A,265.97,0
2025-07-11 06:06:56.071316,user_B,201.62,0
2025-06-27 20:06:56.068080,user_B,141.2,0
2025-06-25 02:06:56.070776,user_A,237.93,0
2025-07-06 04:06:56.068080,user_B,144.52,0
2025-07-09 06:06:56.071316,user_A,291.0,0
2025-06-27 02:06:56.071316,user_A,162.09,0
2025-07-21 09:06:56.084017,user_B,188.24,0
2025-07-22 12:09:04.621353,user_B,103.42,1
2025-06-25 08:06:56.085943,user_A,240.42,0
2025-06-29 22:06:56.071316,user_A,147.66,0
2025-06-26 04:06:56.084017,user_B,179.38,0
2025-07-11 13:06:56.071316,user_A,248.58,0
2025-07-12 02:06:56.071316,user_A,247.24,0
2025-06-26 00:06:56.071316,user_B,107.11,0
2025-06-30 01:06:56.071316,user_B,129.96,0
2025-07-04 19:06:56.071316,user_B,211.72,0
2025-07-11 22:06:56.052677,user_A,176.42,0
2025-07-18 15:06:56.071316,user_A,230.74,0
2025-06-26 18:06:56.068080,user_B,125.59,0
2025-07-10 01:06:56.071316,user_B,212.12,0
2025-07-06 21:06:56.052677,user_A,155.26,0
2025-07-22 08:06:56.071316,user_B,330.45,0
2025-06-23 08:06:56.071316,user_B,213.56,0
2025-07-20 12:06:56.071316,user_B,167.42,0
2025-07-02 04:06:56.071316,user_B,261.33,0
2025-07-21 19:06:56.068080,user_B,275.27,0
2025-07-16 03:06:56.052677,user_A,350.18,0
2025-07-08 23:06:56.071316,user_A,111.13,0
2025-07-03 22:06:56.084017,user_B,170.34,0
2025-07-17 00:06:56.071316,user_A,146.96,0
2025-07-20 21:06:56.071316,user_A,165.43,0
2025-07-08 10:06:56.068080,user_A,157.8,0
2025-06-30 16:06:56.068080,user_A,74.46,0
2025-07-12 17:06:56.068080,user_A,195.47,0
2025-06-23 09:06:56.068080,user_B,72.4,0
2025-06-24 17:06:56.084017,user_B,261.34,0
2025-07-08 20:06:56.071316,user_B,118.11,0
2025-06-30 11:06:56.085943,user_A,112.74,0
2025-07-12 19:06:56.068080,user_B,207.17,0
2025-07-21 11:06:56.071316,user_B,115.01,0
2025-07-12 06:06:56.071316,user_A,360.93,0
2025-07-18 06:06:56.084017,user_B,138.11,0
2025-07-13 10:06:56.084017,user_A,255.33,0
2025-07-01 10:06:56.068080,user_B,138.67,0
2025-07-02 13:06:56.071316,user_B,181.53,0
2025-07-19 19:06:56.084017,user_A,283.51,0
2025-06-22 21:06:56.071316,user_B,224.16,0
2025-06-29 01:06:56.071316,user_B,232.25,0
2025-07-11 04:06:56.071316,user_B,143.11,0
2025-06-28 10:06:56.068080,user_B,106.54,0
2025-07-06 10:06:56.084017,user_A,121.72,0
2025-07-08 08:06:56.071316,user_B,88.45,0
2025-07-19 10:06:56.071316,user_A,98.63,0
2025-07-08 14:06:56.071316,user_B,294.53,0
2025-07-13 09:06:56.071316,user_B,280.79,0
2025-07-22 10:06:56.068080,user_B,64.44,0
2025-06-26 18:06:56.052677,user_A,157.07,0
2025-07-01 17:06:56.071316,user_B,203.66,0
2025-07-19 03:29:43.148477,user_B,725.67,1
2025-07-20 03:06:56.071316,user_A,366.42,0
2025-07-04 20:06:56.071316,user_B,197.27,0
2025-07-17 03:06:56.071316,user_B,243.66,0
2025-07-14 16:06:56.071316,user_A,200.21,0
2025-06-24 13:06:56.071316,user_B,113.48,0
2025-07-12 05:06:56.052677,user_A,73.42,0
2025-07-12 21:06:56.084017,user_A,235.44,0
2025-06-25 14:06:56.071316,user_B,211.89,0
2025-06-25 21:06:56.068080,user_B,124.93,0
2025-06-26 18:06:56.084017,user_B,194.68,0
2025-07-03 00:06:56.068080,user_A,152.07,0
2025-06-23 03:06:56.071316,user_B,271.32,0
2025-07-14 18:06:56.071316,user_A,59.96,0
2025-07-05 04:06:56.071316,user_B,234.93,0
2025-07-08 22:06:56.068080,user_B,85.04,0
2025-07-20 15:06:56.071316,user_B,116.5,0
2025-07-03 04:06:56.070776,user_A,241.26,0
2025-07-13 22:06:56.071316,user_B,119.54,0
2025-07-21 05:06:56.085943,user_A,148.8,0
2025-07-11 09:06:56.085943,user_B,66.66,0
2025-06-28 06:06:56.068080,user_A,331.8,0
2025-07-01 08:06:56.071316,user_B,135.8,0
2025-07-09 21:06:56.071316,user_B,52.03,0
2025-07-15 13:06:56.070776,user_B,6.88,0
2025-06-25 16:06:56.071316,user_A,225.83,0
2025-07-13 13:06:56.071316,user_B,248.11,0
2025-07-16 03:06:56.068080,user_A,345.86,0
2025-06-28 16:06:56.071316,user_B,229.9,0
2025-06-24 12:06:56.068080,user_B,216.8,0
2025-06-22 18:06:56.071316,user_B,134.66,0
2025-07-19 17:06:56.071316,user_A,226.5,0
2025-07-02 23:06:56.068080,user_B,244.46,0
2025-06-27 00:06:56.068080,user_A,262.74,0
2025-07-16 23:06:56.068080,user_B,252.96,0
2025-07-04 16:06:56.068080,user_B,346.05,0
2025-07-20 02:06:56.068080,user_B,188.33,0
2025-06-23 18:06:56.068080,user_A,155.58,0
2025-07-18 23:06:56.071316,user_B,250.59,0
2025-07-05 17:06:56.071316,user_B,219.95,0
2025-07-12 19:06:56.071316,user_A,264.07,0
2025-07-14 00:06:56.068080,user_A,65.75,0
2025-07-13 10:06:56.068080,user_B,212.6,0
2025-07-13 14:06:56.071316,user_B,127.62,0
2025-07-10 19:06:56.071316,user_B,276.53,0
2025-07-20 14:06:56.071316,user_A,299.59,0
2025-07-02 06:06:56.068080,user_B,204.13,0
2025-07-04 09:06:56.071316,user_B,221.85,0
2025-07-09 04:06:56.068080,user_A,172.55,0
2025-06-26 10:06:56.071316,user_B,199.55,0
2025-07-15 04:06:56.071316,user_A,287.49,0
2025-07-13 00:06:56.071316,user_B,65.38,0
2025-07-11 09:06:56.068080,user_B,181.64,0
2025-06-28 21:06:56.071316,user_A,238.85,0
2025-07-17 02:06:56.071316,user_A,356.82,0
2025-06-23 18:06:56.084017,user_B,139.88,0
2025-07-19 03:56:43.148477,user_A,1216.59,1
2025-07-19 02:06:56.071316,user_B,204.86,0
2025-06-27 01:06:56.068080,user_A,231.59,0
2025-07-22 02:06:56.071316,user_B,142.03,0
2025-06-25 04:06:56.071316,user_B,112.54,0
2025-06-25 03:06:56.071316,user_B,254.82,0
2025-06-25 11:06:56.071316,user_A,292.83,0
2025-06-26 23:06:56.052677,user_B,188.53,0
2025-07-20 21:06:56.052677,user_B,122.69,0
2025-06-28 00:06:56.071316,user_A,8.96,0
2025-07-06 12:06:56.071316,user_B,226.38,0
2025-07-04 21:06:56.071316,user_B,279.24,0
2025-07-10 01:06:56.068080,user_A,292.76,0
2025-06-22 16:06:56.052677,user_A,353.38,0
2025-07-13 23:06:56.071316,user_B,70.67,0
2025-07-21 22:06:56.071316,user_B,149.94,0
2025-07-11 02:06:56.052677,user_B,310.16,0
2025-07-04 01:06:56.071316,user_A,200.43,0
2025-07-04 07:06:56.085943,user_B,274.2,0
2025-07-20 17:06:56.071316,user_B,183.93,0
2025-07-03 01:06:56.084017,user_B,191.11,0
2025-06-29 17:06:56.084017,user_B,60.96,0
2025-07-21 00:14:43.148477,user_A,21333.19,1
2025-06-27 04:06:56.085943,user_A,37.99,0
2025-07-06 01:06:56.085943,user_A,282.94,0
2025-07-18 10:06:56.068080,user_B,190.85,0
2025-07-20 10:06:56.071316,user_B,83.0,0
2025-07-01 09:06:56.071316,user_B,115.22,0
2025-07-16 03:06:56.071316,user_B,252.79,0
2025-07-22 05:06:56.071316,user_B,16.76,0
2025-07-08 00:06:56.071316,user_B,126.78,0
2025-07-18 14:06:56.085943,user_A,304.18,0
2025-07-15 07:06:56.084017,user_A,143.96,0
2025-07-08 21:06:56.071316,user_A,299.23,0
2025-06-28 13:06:56.052677,user_B,291.45,0
2025-07-01 13:06:56.071316,user_A,226.52,0
2025-07-01 03:06:56.068080,user_A,285.2,0
2025-07-21 17:06:56.071316,user_A,83.42,0
2025-07-19 23:14:43.148477,user_B,18472.94,1
2025-07-13 11:06:56.071316,user_A,103.11,0
2025-07-13 02:06:56.052677,user_B,161.84,0
2025-07-17 17:06:56.084017,user_B,149.34,0
2025-07-11 21:06:56.071316,user_B,204.91,0
2025-07-08 01:06:56.071316,user_B,61.73,0
2025-07-14 03:06:56.071316,user_A,268.95,0
2025-06-25 17:06:56.071316,user_B,178.31,0
2025-07-07 09:06:56.071316,user_A,131.6,0
2025-07-09 19:06:56.071316,user_A,320.84,0
2025-07-08 11:06:56.085943,user_A,105.43,0
2025-07-03 01:06:56.071316,user_B,243.09,0
2025-07-22 12:04:43.148477,user_A,455.65,1
2025-06-28 16:06:56.071316,user_A,188.0,0
2025-07-18 17:06:56.084017,user_A,297.05,0
2025-07-05 10:06:56.071316,user_A,215.89,0
2025-07-05 06:06:56.068080,user_A,97.57,0
2025-06-26 08:06:56.071316,user_B,211.12,0
2025-06-24 15:06:56.068080,user_B,135.18,0
2025-07-17 00:06:56.071316,user_B,314.72,0
2025-06-28 08:06:56.085943,user_B,112.95,0
2025-07-11 14:06:56.052677,user_A,89.5,0
2025-07-02 02:06:56.071316,user_B,270.33,0
2025-07-07 16:06:56.071316,user_A,228.93,0
2025-06-27 21:06:56.071316,user_A,140.79,0
2025-06-25 16:06:56.084017,user_A,3.07,0
2025-06-24 20:06:56.085943,user_A,417.64,0
2025-07-14 11:06:56.068080,user_A,221.48,0
2025-07-12 00:06:56.071316,user_B,275.62,0
2025-07-02 11:06:56.071316,user_A,232.73,0
2025-07-09 06:06:56.084017,user_B,291.53,0
2025-07-12 15:06:56.071316,user_A,76.93,0
2025-07-13 07:06:56.071316,user_B,162.04,0
2025-07-07 01:06:56.071316,user_B,389.48,0
2025-07-06 03:06:56.071316,user_A,61.17,0
2025-07-22 03:06:56.071316,user_B,137.57,0
2025-07-07 11:06:56.071316,user_A,73.21,0
2025-07-06 13:06:56.071316,user_A,226.05,0
2025-07-21 11:06:56.071316,user_B,310.23,0
2025-07-17 21:06:56.071316,user_A,140.18,0
2025-07-17 07:06:56.085943,user_B,176.12,0
2025-07-21 02:06:56.071316,user_B,246.91,0
2025-07-06 01:06:56.071316,user_B,183.74,0
2025-06-27 22:06:56.071316,user_B,337.84,0
2025-07-17 13:06:56.071316,user_B,209.61,0
2025-07-20 03:23:04.621353,user_B,47402.46,1
2025-07-11 03:06:56.068080,user_B,272.18,0
2025-07-19 21:06:56.071316,user_A,298.28,0
2025-07-17 21:23:04.621353,user_B,47485.79,1
2025-06-27 00:06:56.071316,user_B,280.41,0
2025-06-24 15:06:56.084017,user_A,156.22,0
2025-07-06 06:06:56.071316,user_A,79.46,0
2025-07-14 20:06:56.070776,user_A,111.24,0
2025-07-01 11:06:56.085943,user_B,225.65,0
2025-07-19 17:06:56.071316,user_B,129.19,0
2025-07-22 00:06:56.068080,user_A,164.05,0
2025-07-21 09:06:56.084017,user_A,184.12,0
2025-07-06 18:06:56.085943,user_A,216.33,0
2025-07-21 21:06:56.071316,user_A,307.0,0
2025-07-18 18:06:56.071316,user_A,270.81,0
2025-06-24 15:06:56.085943,user_A,284.19,0
2025-07-22 03:06:56.068080,user_A,268.22,0
2025-07-05 08:06:56.085943,user_A,231.27,0
2025-07-02 01:06:56.052677,user_B,261.19,0
2025-07-09 16:06:56.071316,user_B,147.94,0
2025-07-14 05:06:56.068080,user_A,184.9,0
2025-07-08 19:06:56.071316,user_B,202.97,0
2025-07-13 22:06:56.071316,user_A,184.11,0
2025-07-10 15:06:56.071316,user_B,113.5,0
2025-07-05 12:06:56.052677,user_A,147.92,0
2025-07-22 03:06:56.071316,user_A,280.59,0
2025-07-22 06:06:56.071316,user_A,152.83,0
2025-07-08 22:06:56.071316,user_A,147.05,0
2025-07-21 03:50:04.621353,user_B,1260.68,1
2025-07-04 11:06:56.071316,user_B,192.52,0
2025-07-20 03:06:56.071316,user_B,25.84,0
2025-07-20 13:06:56.070776,user_A,231.06,0
2025-07-05 00:06:56.084017,user_B,253.17,0
2025-06-29 17:06:56.071316,user_B,213.47,0
2025-07-16 18:06:56.068080,user_A,145.36,0
2025-07-16 11:06:56.071316,user_B,181.15,0
2025-06-23 18:06:56.071316,user_A,213.81,0
2025-07-19 15:06:56.071316,user_A,134.0,0
2025-06-23 14:06:56.071316,user_B,350.35,0
2025-07-13 08:06:56.071316,user_B,299.14,0
2025-07-14 18:06:56.085943,user_B,164.72,0
2025-07-16 09:06:56.071316,user_B,175.32,0
2025-07-20 06:06:56.068080,user_B,249.16,0
2025-07-13 03:06:56.071316,user_B,122.57,0
2025-06-25 01:06:56.052677,user_B,295.36,0
2025-07-10 08:06:56.071316,user_B,214.21,0
2025-07-03 16:06:56.071316,user_B,203.23,0
2025-07-18 00:06:56.068080,user_B,142.98,0
2025-07-10 01:06:56.071316,user_A,104.7,0
2025-07-16 03:06:56.085943,user_B,252.42,0
2025-07-22 12:02:43.148477,user_B,264.05,1
2025-07-20 21:23:04.621353,user_B,34933.02,1
2025-07-15 09:06:56.071316,user_B,137.0,0
2025-06-23 01:06:56.071316,user_B,182.13,0
2025-07-18 13:06:56.071316,user_B,109.51,0
2025-06-30 04:06:56.071316,user_B,232.5,0
2025-06-24 01:06:56.084017,user_A,114.6,0
2025-07-01 12:06:56.084017,user_B,188.31,0
2025-07-16 08:06:56.071316,user_A,239.5,0
2025-06-30 08:06:56.068080,user_A,250.94,0
2025-07-20 21:06:56.071316,user_B,13.42,0
2025-06-28 15:06:56.084017,user_B,305.92,0
2025-07-04 15:06:56.071316,user_A,235.29,0
2025-07-08 08:06:56.085943,user_A,237.78,0
2025-07-05 21:06:56.071316,user_B,127.05,0
2025-06-26 05:06:56.068080,user_A,74.58,0
2025-07-11 00:06:56.068080,user_A,184.42,0
2025-07-20 13:06:56.071316,user_A,68.62,0
2025-07-15 05:06:56.068080,user_A,61.19,0
2025-06-24 02:06:56.071316,user_A,97.05,0
2025-06-27 05:06:56.071316,user_B,189.35,0
2025-07-14 00:06:56.071316,user_B,232.49,0
2025-06-24 16:06:56.071316,user_A,165.57,0
2025-06-27 18:06:56.071316,user_B,94.98,0
2025-07-03 19:06:56.071316,user_B,226.61,0
2025-06-23 10:06:56.052677,user_B,175.22,0
2025-06-24 03:06:56.068080,user_A,234.6,0
2025-07-22 12:15:04.621353,user_A,117.4,1
2025-06-22 16:06:56.071316,user_A,220.63,0
2025-07-19 22:06:56.084017,user_B,56.93,0
2025-07-04 13:06:56.071316,user_A,15.0,0
2025-07-14 02:06:56.071316,user_A,115.89,0
2025-06-27 03:06:56.084017,user_B,263.38,0
2025-07-05 08:06:56.068080,user_A,292.4,0
2025-06-24 16:06:56.052677,user_A,218.53,0
2025-07-08 15:06:56.068080,user_B,135.87,0
2025-07-11 17:06:56.071316,user_A,110.05,0
2025-07-09 01:06:56.071316,user_A,259.89,0
2025-06-22 22:06:56.071316,user_B,261.75,0
2025-07-14 18:06:56.068080,user_B,146.45,0
2025-07-02 17:06:56.071316,user_A,258.15,0
2025-07-21 17:06:56.071316,user_B,403.16,0
2025-07-20 03:18:43.148477,user_B,1139.28,1
2025-07-17 23:06:56.071316,user_A,166.37,0
2025-07-01 15:06:56.071316,user_A,245.36,0
2025-07-04 17:06:56.085943,user_B,198.09,0
2025-07-02 04:06:56.071316,user_A,209.22,0
2025-07-03 13:06:56.071316,user_B,232.89,0
2025-07-03 21:06:56.085943,user_A,191.54,0
2025-06-24 03:06:56.071316,user_B,126.94,0
2025-07-09 03:06:56.071316,user_A,346.8,0
2025-07-05 02:06:56.071316,user_B,159.39,0
2025-07-04 06:06:56.068080,user_B,301.81,0
2025-07-13 14:06:56.052677,user_A,299.95,0
2025-07-19 22:06:56.085943,user_B,191.62,0
2025-07-02 17:06:56.071316,user_A,390.3,0
2025-07-07 08:06:56.071316,user_A,172.18,0
2025-06-23 12:06:56.068080,user_B,289.59,0
2025-07-08 03:06:56.068080,user_B,148.57,0
2025-07-22 07:06:56.071316,user_A,200.22,0
2025-06-24 06:06:56.052677,user_A,285.11,0
